Order, Line, Status, Promised, Scheduled Ship Date, Issue, Missing Materials 
78073,10,7,Regular,29.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
78132,1,7,Regular,25.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
78132,2,7,Regular,25.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
76575,2,7,High Priority,22.01.2019,0,Material+lens+Cartridge,Complete,Machine Shop Started
76575,3,7,High Priority,22.01.2019,0,Material+lens+Cartridge,Complete,Machine Shop Started
76575,4,7,High Priority,22.01.2019,0,Material+lens+Cartridge,Complete,Machine Shop Started
76575,5,7,High Priority,22.01.2019,0,Material+lens+Cartridge,Complete,Machine Shop Started
76575,6,7,High Priority,22.01.2019,0,Material+lens+Cartridge,Complete,Machine Shop Started
78277,1,7,Regular,23.01.2019,0,Material+Cartridge+Housing,Complete,Machine Shop Started
68871,1,7,Regular,21.01.2019,0,+lens+Cartridge+Housing,Complete,Machine Shop Started
68871,2,7,Regular,21.01.2019,0,+lens+Cartridge,Complete,Machine Shop Started
68871,3,7,Regular,21.01.2019,0,+lens+Cartridge+Housing,Complete,Machine Shop Started
68871,4,7,Regular,21.01.2019,0,+lens+Cartridge+Housing,Complete,Machine Shop Started
68871,5,7,Regular,21.01.2019,0,+lens+Cartridge+Housing,Complete,Machine Shop Started
68871,6,7,Regular,21.01.2019,0,+lens+Cartridge+Housing,Complete,Machine Shop Started
68871,7,7,Regular,21.01.2019,0,+lens+Cartridge+Housing,Complete,Machine Shop Started
68871,8,7,Regular,21.01.2019,0,+lens+Cartridge,Complete,Machine Shop Started
68871,9,7,Regular,21.01.2019,0,+lens+Cartridge,Complete,Machine Shop Started
68871,10,7,Regular,21.01.2019,0,+lens+Cartridge,Complete,Machine Shop Started
68871,11,7,Regular,21.01.2019,0,+lens+Cartridge,Complete,Machine Shop Started
68871,12,7,Regular,21.01.2019,0,+lens+Cartridge,Complete,Machine Shop Started
68871,13,7,Regular,21.01.2019,0,+lens+Cartridge+Housing,Complete,Machine Shop Started
68871,14,7,Regular,21.01.2019,0,+lens+Cartridge,Complete,Machine Shop Started
68871,15,7,Regular,21.01.2019,0,+lens+Cartridge+Housing,Complete,Machine Shop Started
68871,16,7,Regular,21.01.2019,0,+lens+Cartridge+Housing,Complete,Machine Shop Started
77945,1,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77945,2,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77945,3,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77945,4,7,High Priority,22.01.2019,0,Material+lens+Housing,Complete,Scheduled/Released
77945,5,7,High Priority,22.01.2019,0,Material+lens+Housing,Complete,Scheduled/Released
77945,6,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77945,7,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77945,8,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77945,9,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77945,10,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77945,11,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77945,12,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77945,13,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77945,14,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77945,15,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77947,1,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77947,2,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77947,3,7,High Priority,22.01.2019,0,Material+lens+Housing,Complete,Scheduled/Released
77947,4,7,High Priority,22.01.2019,0,Material+lens+Housing,Complete,Scheduled/Released
77947,5,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77947,6,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77947,7,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77947,8,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77947,9,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77947,10,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77947,11,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77947,12,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77947,13,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77947,14,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77947,15,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
78156,1,7,Regular,25.01.2019,0,Material+lens+Housing,Complete,Machine Shop Started
78156,2,7,Regular,25.01.2019,0,Material+lens+Housing,Complete,Machine Shop Started
78384,1,7,Regular,25.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
78384,2,7,Regular,25.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
78384,3,7,Regular,25.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
78384,4,7,Regular,25.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
78384,5,7,Regular,25.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
78384,6,7,Regular,25.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
78384,7,7,Regular,25.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
78384,8,7,Regular,25.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
76507,1,7,Regular,28.01.2019,0,Material+lens+Housing,Complete,Machine Shop Started
76507,2,7,Regular,28.01.2019,0,Material+lens+Housing,Complete,Machine Shop Started
76507,3,7,Regular,28.01.2019,0,Material+lens+Housing,Complete,Machine Shop Started
76507,4,7,Regular,28.01.2019,0,Material+lens+Housing,Complete,Machine Shop Started
76507,5,7,Regular,28.01.2019,0,Material+lens+Housing,Complete,Machine Shop Started
76507,6,7,Regular,28.01.2019,0,Material+lens+Housing,Complete,Machine Shop Started
76507,7,7,Regular,28.01.2019,0,Material+lens+Housing,Complete,Machine Shop Started
76507,8,7,Regular,28.01.2019,0,Material+lens+Housing,Complete,Machine Shop Started
77684,1,7,Regular,21.01.2019,0,+lens+Cartridge+Housing,Complete,Machine Shop Started
77204,1,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77204,2,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77204,3,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77204,4,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77204,5,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77204,6,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77204,7,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77204,8,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77204,9,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77204,10,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77204,11,7,High Priority,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
76338,1,7,Regular,23.01.2019,0,Material+lens+Housing,Complete,Scheduled/Released
76338,2,7,Regular,23.01.2019,0,Material+lens+Housing,Complete,Scheduled/Released
76338,5,7,Regular,23.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77014,1,7,Regular,29.01.2019,0,Material+lens+Housing,Complete,Scheduled/Released
77014,2,7,Regular,29.01.2019,0,Material+lens+Housing,Complete,Scheduled/Released
77014,3,7,Regular,29.01.2019,0,Material+lens+Housing,Complete,Scheduled/Released
76937,1,7,Regular,29.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
76937,2,7,Regular,29.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
76937,3,7,Regular,29.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
76937,4,7,Regular,29.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
76937,6,7,Regular,29.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
76937,7,7,Regular,29.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
76937,8,7,Regular,29.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
76937,10,7,Regular,29.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
78494,1,7,Regular,23.01.2019,0,Material+lens+Housing,Complete,Scheduled/Released
78350,1,7,Regular,29.01.2019,0,Material+lens+Housing,Complete,Scheduled/Released
77890,1,7,Regular,23.01.2019,0,Material+lens+Housing,Complete,Scheduled/Released
78102,1,7,Regular,23.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
78102,2,7,Regular,23.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
78102,3,7,Regular,23.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77482,1,7,Regular,23.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
78066,1,7,Regular,21.01.2019,0,+lens,Complete,Machine Shop Started
78066,2,7,Regular,21.01.2019,0,+lens,Complete,Machine Shop Started
78066,3,7,Regular,21.01.2019,0,+lens,Complete,Machine Shop Started
78066,4,7,Regular,21.01.2019,0,+lens,Complete,Machine Shop Started
75103,2,7,Regular,23.01.2019,0,Material+lens+Cartridge,Complete,Machine Shop Started
75103,8,7,Regular,23.01.2019,0,Material+lens+Cartridge,Complete,Machine Shop Started
75103,9,7,Regular,23.01.2019,0,Material+lens+Cartridge,Complete,Machine Shop Started
73835,12,7,High Priority,21.01.2019,0,Material+lens+Housing,Complete,Machine Shop Started
73835,14,7,High Priority,21.01.2019,0,Material+lens+Housing,Complete,Machine Shop Started
73835,16,7,High Priority,21.01.2019,0,Material+lens,Complete,Machine Shop Started
73835,18,7,High Priority,21.01.2019,0,Material+lens,Complete,Machine Shop Started
73835,20,7,High Priority,21.01.2019,0,Material+lens+Housing,Complete,Machine Shop Started
73835,22,7,High Priority,21.01.2019,0,Material+lens+Housing,Complete,Machine Shop Started
73835,24,7,High Priority,21.01.2019,0,Material+lens+Housing,Complete,Machine Shop Started
76825,1,7,Regular,22.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
78037,1,7,Regular,17.01.2019,0,+lens+Housing,Complete,Machine Shop Finished
76620,1,7,High Priority,25.01.2019,nan,Material+lens+Housing,Complete,Scheduled/Released
76620,2,7,High Priority,25.01.2019,0,Material+lens+Housing,Complete,Scheduled/Released
78341,1,7,High Priority,17.01.2019,0,+lens+Housing,Complete,Machine Shop Finished
76896,2,7,Priority,18.01.2019,0,+lens+Housing,Complete,Machine Shop Finished
78095,1,7,Regular,17.01.2019,0,+lens+Housing,Complete,Machine Shop Finished
77739,1,7,High Priority,17.01.2019,0,+Cartridge,Complete,Machine Shop Finished
72589,1,7,Priority,21.01.2019,0,Material+lens+Housing,Complete,Machine Shop Started
72589,2,7,Priority,21.01.2019,0,Material+lens+Housing,Complete,Machine Shop Started
72589,3,7,Priority,21.01.2019,0,Material+lens+Housing,Complete,Machine Shop Started
72589,4,7,Priority,21.01.2019,0,Material+lens+Housing,Complete,Machine Shop Started
72589,5,7,Priority,21.01.2019,0,Material+lens+Housing,Complete,Machine Shop Started
72589,6,7,Priority,21.01.2019,0,Material+lens+Housing,Complete,Machine Shop Started
72589,7,7,Priority,21.01.2019,0,Material+lens+Housing,Complete,Machine Shop Started
76851,1,7,Regular,29.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
76851,2,7,Regular,29.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
76851,3,7,Regular,29.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
76851,4,7,Regular,29.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
76851,5,7,Regular,29.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
76851,6,7,Regular,29.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
76851,7,7,Regular,29.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
76851,8,7,Regular,29.01.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77926,1,7,Regular,11.02.2019,0,Material+lens+Housing,Complete,Scheduled/Released
75746,1,7,Regular,21.01.2019,0,+lens+Cartridge+Housing,Complete,Machine Shop Started
75746,2,7,Regular,21.01.2019,0,+lens+Cartridge+Housing,Complete,Machine Shop Started
75746,3,7,Regular,21.01.2019,0,+lens+Cartridge+Housing,Complete,Machine Shop Started
75746,4,7,Regular,21.01.2019,0,+lens+Cartridge+Housing,Complete,Machine Shop Started
75746,9,7,Regular,21.01.2019,0,+lens+Housing,Complete,Machine Shop Started
75746,10,7,Regular,21.01.2019,0,+lens+Housing,Complete,Machine Shop Started
75746,11,7,Regular,21.01.2019,0,+lens+Housing,Complete,Machine Shop Started
75746,12,7,Regular,21.01.2019,0,+lens+Housing,Complete,Machine Shop Started
75746,13,7,Regular,21.01.2019,0,+lens+Housing,Complete,Machine Shop Started
75746,14,7,Regular,21.01.2019,0,+lens+Housing,Complete,Machine Shop Started
75746,15,7,Regular,21.01.2019,0,+lens+Housing,Complete,Machine Shop Started
75746,16,7,Regular,21.01.2019,0,+lens+Housing,Complete,Machine Shop Started
75746,17,7,Regular,21.01.2019,0,+lens+Housing,Complete,Machine Shop Started
75746,18,7,Regular,21.01.2019,0,+lens+Housing,Complete,Machine Shop Started
75746,19,7,Regular,21.01.2019,0,+lens+Housing,Complete,Machine Shop Started
75746,20,7,Regular,21.01.2019,0,+lens+Housing,Complete,Machine Shop Started
75746,21,7,Regular,21.01.2019,0,+lens+Housing,Complete,Machine Shop Started
75746,27,7,Regular,21.01.2019,0,+lens+Housing,Complete,Machine Shop Started
75746,28,7,Regular,21.01.2019,0,+lens+Housing,Complete,Machine Shop Started
75746,5,7,Regular,11.02.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
75746,6,7,Regular,11.02.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
75746,7,7,Regular,11.02.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
75746,8,7,Regular,11.02.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
75746,22,7,Regular,11.02.2019,0,Material+lens+Housing,Complete,Scheduled/Released
75746,24,7,Regular,11.02.2019,0,Material+lens+Housing,Complete,Scheduled/Released
75746,25,7,Regular,11.02.2019,0,Material+lens+Housing,Complete,Scheduled/Released
75746,26,7,Regular,11.02.2019,0,Material+lens+Housing,Complete,Scheduled/Released
75746,31,7,Regular,11.02.2019,0,Material+lens+Housing,Complete,Scheduled/Released
75746,34,7,Regular,11.02.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77632,1,7,High Priority,25.01.2019,0,Material+lens+Housing,Complete,Scheduled/Released
77632,2,7,High Priority,25.01.2019,0,Material+lens+Housing,Complete,Scheduled/Released
78249,1,7,Regular,22.01.2019,0,Material+lens+Housing,Complete,Scheduled/Released
77846,1,7,Priority,23.01.2019,0,Material+lens+Housing,Complete,Scheduled/Released
77846,2,7,Priority,23.01.2019,0,Material+lens+Housing,Complete,Scheduled/Released
77846,3,7,Priority,23.01.2019,0,Material+lens+Housing,Complete,Scheduled/Released
77846,4,7,Priority,23.01.2019,0,Material+lens+Housing,Complete,Scheduled/Released
76995,1,7,Regular,18.01.2019,0,+lens+Housing,Complete,Machine Shop Finished
76995,2,7,Regular,18.01.2019,0,+lens+Housing,Complete,Machine Shop Finished
76995,3,7,Regular,18.01.2019,0,+lens+Housing,Complete,Machine Shop Finished
76995,4,7,Regular,18.01.2019,0,+lens+Housing,Complete,Machine Shop Finished
76995,5,7,Regular,18.01.2019,0,+lens+Housing,Complete,Machine Shop Finished
77666,1,7,High Priority,11.02.2019,0,Material+lens+Housing,Complete,Scheduled/Released
77666,2,7,High Priority,11.02.2019,0,Material+lens+Housing,Complete,Scheduled/Released
77666,3,7,High Priority,11.02.2019,0,Material+lens+Housing,Complete,Scheduled/Released
77666,4,7,High Priority,11.02.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77666,5,7,High Priority,11.02.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77666,6,7,High Priority,11.02.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77666,7,7,High Priority,11.02.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77666,8,7,High Priority,11.02.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
77666,9,7,High Priority,11.02.2019,0,Material+lens+Cartridge+Housing,Complete,Scheduled/Released
72049,3,7,Regular,29.01.2019,0,Material+lens+Housing,Complete,Scheduled/Released
72049,4,7,Regular,29.01.2019,0,+lens+Housing,Complete,Machine Shop Started
72049,15,7,Regular,29.01.2019,0,Material+lens+Housing,Complete,Scheduled/Released
72049,16,7,Regular,29.01.2019,0,+lens+Housing,Complete,Machine Shop Started
78537,1,7,Regular,21.01.2019,0,Material+lens+Housing,Complete,Machine Shop Started
78537,2,7,Regular,21.01.2019,0,Material+lens+Housing,Complete,Machine Shop Started
